Unique #,Length,Tagging_Location,Freq,Code,Freq_Code,Survey,Date,Sig,Status,Latitude,Longitude,Date_Original,Notes,Survey_Period,Use,Located_1,Located_2,Located_3
136,328,Anaktuvuk,151.4,136,400_136,9,4/20/2022,144,TM,69.3785,-151.0593,4/20/2022, ,Winter 2022,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
137,335,Kikiakrorak,151.4,137,400_137,0,7/23/2019,0,Tagged,69.6644,-152.608,7/29/2019, ,Tagging 2019,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
137,335,Kikiakrorak,151.4,137,400_137,1,10/18/2019,60,A,69.9902,-151.6026,10/18/2019,Colville DS kik mouth,Fall 2019,1,NFA,Lower Colville,Colville
137,335,Kikiakrorak,151.4,137,400_137,3,6/3/2020,94,A,69.7844,-152.0216,6/3/2020,mid kik,Spring 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
137,335,Kikiakrorak,151.4,137,400_137,3,6/3/2020,93,A,69.534,-152.8536,6/12/2020,upper kik,Spring 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
137,335,Kikiakrorak,151.4,137,400_137,4,7/30/2020,119,A,69.6856,-152.5586,7/30/2020, ,Summer 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
137,335,Kikiakrorak,151.4,137,400_137,4,7/30/2020,86,A,69.7026,-152.4759,8/11/2020, ,Summer 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
137,335,Kikiakrorak,151.4,137,400_137,5,10/11/2020,94,A,69.934,-151.7442,10/11/2020,lower kik,Fall 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
137,335,Kikiakrorak,151.4,137,400_137,7,6/14/2021,111,D,70.0377,-151.5076,6/14/2021,Big Bend,Spring 2021,1,NFA,Lower Colville,Colville
137,335,Kikiakrorak,151.4,137,400_137,8,8/13/2021,93,DD,70.0423,-151.4875,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
137,335,Kikiakrorak,151.4,137,400_137,9,4/20/2022,115,DD,70.0425,-151.4669,4/21/2022, ,Winter 2022,0,NFA,Lower Colville,Colville
138,350,Anaktuvuk,151.4,138,400_138,0,7/23/2019,0,Tagged,69.2995,-151.0061,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,1,10/18/2019,127,TM,69.3005,-150.9987,10/18/2019, ,Fall 2019,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,2,4/25/2020,70,TM,69.3321,-151.0135,4/25/2020,DS,Winter 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,3,6/3/2020,116,TM,69.3107,-151.0143,6/3/2020,US,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,3,6/3/2020,79,TM,69.2982,-151.0096,6/12/2020,US,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,4,7/30/2020,114,TM,69.312,-151.02,7/30/2020,DS,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,4,7/30/2020,86,TM,69.3157,-151.0093,8/11/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,5,10/11/2020,70,TM,69.2702,-151.0083,10/11/2020,US,Fall 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,6,4/15/2021,128,TM,69.3078,-151.0132,4/15/2021,DS,Winter 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,7,6/14/2021,97,TM,69.308,-151.01,6/14/2021, ,Spring 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,8,8/13/2021,88,TM,69.3107,-151.0258,8/13/2021, ,Summer 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,9,4/20/2022,127,TM,69.3079,-151.0059,4/20/2022, ,Winter 2022,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
138,350,Anaktuvuk,151.4,138,400_138,10,6/16/2022,99,TM,69.3143,-151.0096,6/16/2022, ,Spring 2022,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
139,365,Anaktuvuk,151.4,139,400_139,0,7/23/2019,0,Tagged,69.2995,-151.0061,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
139,365,Anaktuvuk,151.4,139,400_139,1,10/18/2019,113,A,69.6003,-151.4514,10/18/2019,Colville 10km DS Anaktuvuk mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
139,365,Anaktuvuk,151.4,139,400_139,2,4/25/2020,62,A,69.576,-151.4466,4/25/2020, ,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
139,365,Anaktuvuk,151.4,139,400_139,3,6/3/2020,76,A,69.5233,-151.4473,6/3/2020,1km DS mouth of Anaktuvuk,Spring 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
140,343,Colville,151.4,140,400_140,0,7/23/2019,0,Tagged,69.4988,-151.4857,7/27/2019, ,Tagging 2019,1,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,1,10/18/2019,30,A,69.5311,-151.4688,10/18/2019,Colville DS Anuktuvak mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
140,343,Colville,151.4,140,400_140,2,4/25/2020,52,A,69.5136,-151.4521,4/25/2020,Anak mouth,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
140,343,Colville,151.4,140,400_140,3,6/3/2020,43,A,69.3956,-151.4243,6/3/2020,Chandler,Spring 2020,1,Chandler,Other Colville Tribs,Other Colville Tribs
140,343,Colville,151.4,140,400_140,3,6/3/2020,10,A,69.3968,-151.4146,6/12/2020,Chandler,Spring 2020,0,Chandler,Other Colville Tribs,Other Colville Tribs
140,343,Colville,151.4,140,400_140,4,7/30/2020,23,A,69.4932,-151.4798,7/30/2020,Tagging location Colville DS mouth of Chandler,Summer 2020,1,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,4,7/30/2020,15,A,69.4859,-151.4682,8/11/2020, ,Summer 2020,0,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,5,10/11/2020,15,D,69.4989,-151.476,10/11/2020, ,Fall 2020,1,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,6,4/15/2021,15,DD,69.4933,-151.4828,4/15/2021, ,Winter 2021,0,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,7,6/14/2021,38,DD,69.4974,-151.4783,6/14/2021, ,Spring 2021,0,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,8,8/13/2021,60,DD,69.4977,-151.4773,8/13/2021, ,Summer 2021,0,Colville US Anaktuvuk,Upper Colville,Colville
140,343,Colville,151.4,140,400_140,9,4/20/2022,108,DD,69.4978,-151.4818,4/21/2022, ,Winter 2022,0,Colville US Anaktuvuk,Upper Colville,Colville
141,340,Anaktuvuk,151.4,141,400_141,0,7/23/2019,0,Tagged,69.2995,-151.0061,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,1,10/18/2019,90,TM,69.2912,-151.0029,10/18/2019, ,Fall 2019,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,2,4/25/2020,54,TM,69.2872,-150.9807,4/25/2020, ,Winter 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,3,6/3/2020,128,TM,69.3077,-151.0154,6/3/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,3,6/3/2020,83,TM,69.3004,-151.0097,6/12/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,4,7/30/2020,111,TM,69.3092,-151.0208,7/30/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,4,7/30/2020,111,TM,69.3053,-151.0034,8/11/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,5,10/11/2020,62,TM,69.2909,-150.9808,10/11/2020, ,Fall 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,6,4/15/2021,114,TM,69.3093,-151.0198,4/15/2021, ,Winter 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,7,6/14/2021,141,TM,69.307,-151.0102,6/14/2021, ,Spring 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,8,8/13/2021,96,TM,69.3173,-150.9987,8/13/2021, ,Summer 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
141,340,Anaktuvuk,151.4,141,400_141,9,4/20/2022,133,TM,69.3073,-151.0132,4/20/2022, ,Winter 2022,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
142,340,Kikiakrorak,151.4,142,400_142,0,7/23/2019,0,Tagged,69.6644,-152.608,7/29/2019, ,Tagging 2019,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,3,6/3/2020,111,A,69.693,-152.4027,6/3/2020, ,Spring 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,3,6/3/2020,92,A,69.663,-152.61,6/12/2020,"upstream, returned to capture location",Spring 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,4,7/30/2020,123,A,69.6643,-152.6113,7/30/2020, ,Summer 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,4,7/30/2020,83,A,69.6635,-152.5932,8/11/2020, ,Summer 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,5,10/11/2020,53,A,70.0232,-151.5717,10/11/2020,"possibly spurious, but right location and didn’t find year before",Fall 2020,1,NFA,Lower Colville,Colville
142,340,Kikiakrorak,151.4,142,400_142,7,6/14/2021,89,A,69.8472,-151.8798,6/14/2021,mid kik,Spring 2021,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,8,8/13/2021,92,A,69.6675,-152.6033,8/13/2021,returned to capture location,Summer 2021,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
142,340,Kikiakrorak,151.4,142,400_142,9,4/20/2022,58,A,70.0428,-151.2698,4/21/2022,"near big bend, 1 detect on wing and on belly",Winter 2022,1,NFA,Lower Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,0,7/23/2019,0,Tagged,69.2995,-151.0061,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
143,365,Anaktuvuk,151.4,143,400_143,1,10/18/2019,121,A,69.5382,-151.4506,10/18/2019,Colville DS Anak mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,2,4/25/2020,129,D,69.5345,-151.456,4/25/2020, ,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,3,6/3/2020,108,DD,69.5412,-151.4529,6/3/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,3,6/3/2020,114,DD,69.5474,-151.461,6/12/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,4,7/30/2020,105,DD,69.5449,-151.4646,7/30/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,4,7/30/2020,86,DD,69.5463,-151.4603,8/11/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,5,10/11/2020,83,DD,69.5497,-151.478,10/11/2020, ,Fall 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,6,4/15/2021,144,DD,69.5459,-151.4601,4/15/2021, ,Winter 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,7,6/14/2021,94,DD,69.5469,-151.4587,6/14/2021, ,Spring 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
143,365,Anaktuvuk,151.4,143,400_143,8,8/13/2021,64,DD,69.5211,-151.4545,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
144,350,Anaktuvuk,151.4,144,400_144,0,7/23/2019,0,Tagged,69.2995,-151.0061,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,1,10/18/2019,68,A,69.5587,-151.4812,10/18/2019,Colville DS of anak mouth,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
144,350,Anaktuvuk,151.4,144,400_144,2,4/25/2020,53,A,69.5706,-151.4577,4/25/2020,DS,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
144,350,Anaktuvuk,151.4,144,400_144,3,6/3/2020,104,A,69.3128,-151.4855,6/3/2020,Lower Kutchik,Spring 2020,1,Kutchiik,Other Colville Tribs,Other Colville Tribs
144,350,Anaktuvuk,151.4,144,400_144,3,6/3/2020,57,A,69.4854,-151.3067,6/12/2020,Lower Anaktuvuk,Spring 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,4,7/30/2020,113,A,69.4356,-151.1295,7/30/2020,Middle Anaktuvuk,Summer 2020,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,4,7/30/2020,110,A,69.4374,-151.1368,8/11/2020, ,Summer 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,5,10/11/2020,119,D,69.4324,-151.1276,10/11/2020, ,Fall 2020,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,6,4/15/2021,148,DD,69.4338,-151.1338,4/15/2021, ,Winter 2021,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,7,6/14/2021,110,DD,69.4338,-151.1294,6/14/2021, ,Spring 2021,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,8,8/13/2021,109,DD,69.4385,-151.138,8/13/2021, ,Summer 2021,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
144,350,Anaktuvuk,151.4,144,400_144,9,4/20/2022,89,DD,69.4311,-151.1523,4/20/2022, ,Winter 2022,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
145,330,Anaktuvuk,151.4,145,400_145,0,7/23/2019,0,Tagged,69.2995,-151.0061,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
145,330,Anaktuvuk,151.4,145,400_145,1,10/18/2019,65,A,69.9869,-151.5946,10/18/2019,lower Colville at Kik,Fall 2019,1,NFA,Lower Colville,Colville
145,330,Anaktuvuk,151.4,145,400_145,2,4/25/2020,69,A,69.9465,-151.5726,4/25/2020,lower Colville at Kog,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
145,330,Anaktuvuk,151.4,145,400_145,3,6/3/2020,92,A,69.6201,-152.0374,6/3/2020,Upper Kog,Spring 2020,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
145,330,Anaktuvuk,151.4,145,400_145,3,6/3/2020,45,A,70.0022,-151.4536,6/12/2020,Colville Sloughs between Kik and Kog.  1 weak detection.  Real?,Spring 2020,0,NFA,Lower Colville,Colville
145,330,Anaktuvuk,151.4,145,400_145,4,7/30/2020,97,A,69.4627,-151.1818,7/30/2020,Lower Anaktuvuk,Summer 2020,1,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
145,330,Anaktuvuk,151.4,145,400_145,4,7/30/2020,97,A,69.4731,-151.2433,8/11/2020,DS,Summer 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
145,330,Anaktuvuk,151.4,145,400_145,5,10/11/2020,74,A,69.8501,-151.5363,10/11/2020,Lower Colville near Kog,Fall 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
145,330,Anaktuvuk,151.4,145,400_145,6,4/15/2021,57,D,69.9272,-151.592,4/15/2021,lower Colville at Kog mouth,Winter 2021,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
145,330,Anaktuvuk,151.4,145,400_145,7,6/14/2021,65,DD,69.9322,-151.4458,6/14/2021,lower Colville near Kog sloughs,Spring 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
145,330,Anaktuvuk,151.4,145,400_145,8,8/13/2021,84,DD,70.0131,-151.4364,8/13/2021,Colville slough of Big bend,Summer 2021,0,NFA,Lower Colville,Colville
145,330,Anaktuvuk,151.4,145,400_145,9,4/20/2022,99,DD,70.0119,-151.4465,4/21/2022, ,Winter 2022,0,NFA,Lower Colville,Colville
146,345,Kikiakrorak,151.4,146,400_146,0,7/23/2019,0,Tagged,69.6876,-152.3496,7/29/2019, ,Tagging 2019,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,1,10/18/2019,103,TM,69.6923,-152.3397,10/18/2019, ,Fall 2019,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,2,4/25/2020,125,TM,69.691,-152.3487,4/25/2020, ,Winter 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,3,6/3/2020,108,TM,69.694,-152.3458,6/3/2020, ,Spring 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,3,6/3/2020,106,TM,69.6909,-152.3526,6/12/2020, ,Spring 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,4,7/30/2020,94,TM,69.6912,-152.3428,7/30/2020, ,Summer 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,4,7/30/2020,71,TM,69.7018,-152.3758,8/11/2020, ,Summer 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,5,10/11/2020,97,TM,69.691,-152.3498,10/11/2020, ,Fall 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,6,4/15/2021,91,TM,69.7005,-152.3575,4/15/2021, ,Winter 2021,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,7,6/14/2021,81,TM,69.6954,-152.3447,6/14/2021, ,Spring 2021,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
146,345,Kikiakrorak,151.4,146,400_146,8,8/13/2021,103,TM,69.6893,-152.3445,8/13/2021, ,Summer 2021,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
147,339,Kogosukruk,151.4,147,400_147,0,7/23/2019,0,Tagged,69.4962,-152.3027,7/24/2019, ,Tagging 2019,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
147,339,Kogosukruk,151.4,147,400_147,1,10/18/2019,61,A,69.9496,-151.6096,10/18/2019,lower Colville,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
147,339,Kogosukruk,151.4,147,400_147,3,6/3/2020,101,A,69.5316,-152.2444,6/3/2020,upper kog,Spring 2020,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
147,339,Kogosukruk,151.4,147,400_147,5,10/11/2020,80,A,69.7133,-151.7416,10/11/2020,lower kog,Fall 2020,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
147,339,Kogosukruk,151.4,147,400_147,6,4/15/2021,121,D,69.9152,-151.5923,4/15/2021,lower Colville US Kog,Winter 2021,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
147,339,Kogosukruk,151.4,147,400_147,7,6/14/2021,92,DD,70.0118,-151.5791,6/14/2021,lower Colville at Kik,Spring 2021,0,NFA,Lower Colville,Colville
147,339,Kogosukruk,151.4,147,400_147,8,8/13/2021,100,DD,70.0117,-151.5881,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
147,339,Kogosukruk,151.4,147,400_147,9,4/20/2022,81,DD,70.0095,-151.5991,4/21/2022, ,Winter 2022,0,NFA,Lower Colville,Colville
147,339,Kogosukruk,151.4,147,400_147,10,6/16/2022,54,DD,70.0229,-151.5613,6/16/2022, ,Spring 2022,0,NFA,Lower Colville,Colville
148,338,Kogosukruk,151.4,148,400_148,0,7/23/2019,0,Tagged,69.4972,-152.3087,7/24/2019, ,Tagging 2019,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
148,338,Kogosukruk,151.4,148,400_148,3,6/3/2020,110,A,69.5935,-152.1544,6/3/2020,upper kog,Spring 2020,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
148,338,Kogosukruk,151.4,148,400_148,4,7/30/2020,109,A,69.4947,-152.31,7/30/2020,returned to tagging location,Summer 2020,1,Kogosukruk,Other Colville Tribs,Other Colville Tribs
148,338,Kogosukruk,151.4,148,400_148,5,10/11/2020,81,A,69.8781,-151.5355,10/11/2020,lower Colville just upstream of Kog mouth,Fall 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
148,338,Kogosukruk,151.4,148,400_148,6,4/15/2021,99,D,69.5821,-151.4566,4/15/2021,Colville downstream of anak mouth,Winter 2021,1,Colville DS Anaktuvuk,Middle Colville,Colville
148,338,Kogosukruk,151.4,148,400_148,7,6/14/2021,71,DD,70.085,-151.4412,6/14/2021,big bend,Spring 2021,0,NFA,Lower Colville,Colville
148,338,Kogosukruk,151.4,148,400_148,8,8/13/2021,62,DD,70.0755,-151.4038,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
148,338,Kogosukruk,151.4,148,400_148,9,4/20/2022,142,DD,70.0669,-151.4496,4/21/2022, ,Winter 2022,0,NFA,Lower Colville,Colville
148,338,Kogosukruk,151.4,148,400_148,10,6/16/2022,137,DD,70.071,-151.4463,6/16/2022, ,Spring 2022,0,NFA,Lower Colville,Colville
149,336,Colville,151.4,149,400_149,0,7/23/2019,0,Tagged,69.3278,-152.3196,7/27/2019, ,Tagging 2019,1,Colville US Anaktuvuk,Upper Colville,Colville
149,336,Colville,151.4,149,400_149,1,10/18/2019,14,A,70.1037,-150.9995,10/18/2019,Colville US Itkillk,Fall 2019,1,NFA,Lower Colville,Colville
149,336,Colville,151.4,149,400_149,2,4/25/2020,20,A,70.0984,-150.9899,4/25/2020, ,Winter 2020,1,NFA,Lower Colville,Colville
150,330,Kikiakrorak,151.4,150,400_150,0,7/23/2019,0,Tagged,69.6537,-152.6304,7/29/2019, ,Tagging 2019,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
150,330,Kikiakrorak,151.4,150,400_150,1,10/18/2019,118,A,69.8896,-151.7767,10/18/2019,lower kik,Fall 2019,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
150,330,Kikiakrorak,151.4,150,400_150,3,6/3/2020,98,A,69.6542,-152.6413,6/3/2020,upper kik,Spring 2020,0,Kikiakrorak,Kikiakrorak,Kikiakrorak
150,330,Kikiakrorak,151.4,150,400_150,3,6/3/2020,110,A,69.5782,-152.7617,6/12/2020,way more upstream,Spring 2020,1,Kikiakrorak,Kikiakrorak,Kikiakrorak
150,330,Kikiakrorak,151.4,150,400_150,4,7/30/2020,102,DD,69.728,-153.0174,8/11/2020,located in the tundra 16km from river.  Maybe a bird caught/scavenged and moved? Don't use.,Summer 2020,0,Out of Drainage,Out of Drainage,Out of Drainage
151,391,Anaktuvuk,151.4,151,400_151,0,7/23/2019,0,Tagged,69.1192,-151.0532,7/30/2019, ,Tagging 2019,1,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,1,10/18/2019,81,A,69.2488,-151.0031,10/18/2019,Confluence,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,2,4/25/2020,70,A,69.309,-151.0003,4/25/2020,Anaktuvuk confluence,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,3,6/3/2020,115,A,69.2215,-150.9877,6/3/2020,Confluence US,Spring 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,3,6/3/2020,94,A,69.1229,-151.0562,6/12/2020,upper Anak,Spring 2020,0,Upper Anaktuvuk,Upper Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,4,7/30/2020,96,DD,69.4605,-151.1732,7/30/2020,Lower Anaktuvuk way downstream. Likely died during spawning or just after. Don't use.,Summer 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,4,7/30/2020,95,DD,69.4583,-151.181,8/11/2020, ,Summer 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,5,10/11/2020,123,DD,69.4579,-151.1861,10/11/2020, ,Fall 2020,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,6,4/15/2021,129,DD,69.4585,-151.17,4/15/2021, ,Winter 2021,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,7,6/14/2021,118,DD,69.4603,-151.1778,6/14/2021, ,Spring 2021,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,8,8/13/2021,112,DD,69.4623,-151.1919,8/13/2021, ,Summer 2021,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
151,391,Anaktuvuk,151.4,151,400_151,9,4/20/2022,109,DD,69.4569,-151.1844,4/20/2022, ,Winter 2022,0,Lower Anaktuvuk,Lower Anaktuvuk,Anaktuvuk
